repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
ARMmbed/mbed-ls,a8031d01b10cdab0d0c221b23390a3ec4d4c3755,5afe39df1a4c0dcbcaccad1e703f27205236fc16,master,1524079753,0,0,0,0,0,0,0,0,0,0,0,0,0,721,721,721,721,926,926,0,0,1,0,0,0,5,0,0,0,5,0,
ARMmbed/mbed-ls,5afe39df1a4c0dcbcaccad1e703f27205236fc16,04e57d6f632245ba636efbf00e8b75815871c4c5,master,1524079736,0,0,0,0,0,0,0,0,0,0,0,0,0,721,721,721,721,926,926,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,04e57d6f632245ba636efbf00e8b75815871c4c5,303c9e54e82fbeb54266274d23b91c971e376ded,v1.4.2,1523300694,0,0,0,0,0,0,0,0,0,0,0,0,0,721,721,721,721,926,926,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,04e57d6f632245ba636efbf00e8b75815871c4c5,303c9e54e82fbeb54266274d23b91c971e376ded,master,1523300694,0,0,0,0,0,0,0,0,0,0,0,0,0,721,721,721,721,926,926,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,303c9e54e82fbeb54266274d23b91c971e376ded,ccc3e8f2f003f348d74421c65cd3ce8f6d5119d9,master,1523300270,6,2,0,0,2,0,0,0,0,0,0,0,0,715,723,721,717,926,918,0,0,1,0,0,0,10,0,2,0,10,2,
ARMmbed/mbed-ls,ccc3e8f2f003f348d74421c65cd3ce8f6d5119d9,ab655e9d80271d60d5f58796a6cebe2fe923fe42,v1.4.1,1522784918,0,0,0,0,0,0,0,0,0,0,0,0,0,717,717,717,717,920,920,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,ccc3e8f2f003f348d74421c65cd3ce8f6d5119d9,ab655e9d80271d60d5f58796a6cebe2fe923fe42,master,1522784918,0,0,0,0,0,0,0,0,0,0,0,0,0,717,717,717,717,920,920,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,ab655e9d80271d60d5f58796a6cebe2fe923fe42,0d5cb689eb63af5cf386eb5d5df096fb1d852a6e,master,1522784311,0,0,0,0,0,0,0,0,0,0,0,0,0,717,717,717,717,920,920,0,0,1,0,0,0,3,0,0,0,3,0,
ARMmbed/mbed-ls,0d5cb689eb63af5cf386eb5d5df096fb1d852a6e,e60a86a0fc37908e7173dfad95a34f451adefc39,master,1522784074,0,0,0,0,0,0,0,0,0,0,0,0,0,717,717,717,717,920,920,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,e60a86a0fc37908e7173dfad95a34f451adefc39,9cbd2d6e60ee4fa495d3344774ba835febfa5f22,master,1522784066,0,0,0,0,0,0,0,0,0,0,0,0,0,717,717,717,717,920,920,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,9cbd2d6e60ee4fa495d3344774ba835febfa5f22,a6314178671a83b193315b1b50ba7c24575a2970,master,1522784041,0,0,0,0,0,0,0,0,0,0,0,0,0,717,717,717,717,920,920,0,0,1,0,0,0,2,0,0,0,2,0,
ARMmbed/mbed-ls,a6314178671a83b193315b1b50ba7c24575a2970,1146d8c0f54752dce1651e5fea7bb01c227ded2d,master,1522783906,10,0,0,0,5,0,0,0,0,0,0,0,0,707,722,717,712,920,910,0,0,1,1,0,0,15,37,8,0,52,8,
ARMmbed/mbed-ls,1146d8c0f54752dce1651e5fea7bb01c227ded2d,c3f55a443ab03e569611d8283759b955605269a0,master,1522349729,0,0,0,0,0,0,0,0,0,0,0,0,0,712,712,712,712,915,915,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,c3f55a443ab03e569611d8283759b955605269a0,4875a600af6c83a799553dbaedcf3303376390d5,master,1521815425,0,0,0,0,0,0,0,0,0,0,0,0,0,712,712,712,712,915,915,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,4875a600af6c83a799553dbaedcf3303376390d5,ea829ac1a40f2eddf00f43351c115f8042038c22,master,1519918918,0,0,0,0,0,0,0,0,0,0,0,0,0,712,712,712,712,915,915,0,0,0,0,0,0,0,0,0,0,4,0,
ARMmbed/mbed-ls,ea829ac1a40f2eddf00f43351c115f8042038c22,a0050caf3560c399898658acc6313d2e88ef1ac8,master,1519838870,0,0,0,0,0,0,0,0,0,0,0,0,0,712,712,712,712,915,915,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,a0050caf3560c399898658acc6313d2e88ef1ac8,cf44b2e40241f8ec52325f3911fa2e0e0ba71f9a,master,1519838131,6,0,0,0,0,0,0,0,0,0,0,0,0,706,712,712,706,915,909,0,0,6,0,0,0,6,0,0,0,6,0,
ARMmbed/mbed-ls,cf44b2e40241f8ec52325f3911fa2e0e0ba71f9a,44d819cb545c235b61181058be8551e658354a38,v1.4.0,1519830537,0,0,0,0,0,0,0,0,0,0,0,0,0,706,706,706,706,909,909,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,cf44b2e40241f8ec52325f3911fa2e0e0ba71f9a,44d819cb545c235b61181058be8551e658354a38,master,1519830537,0,0,0,0,0,0,0,0,0,0,0,0,0,706,706,706,706,909,909,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,44d819cb545c235b61181058be8551e658354a38,2efd5a8e014ebef5d2d9b034f011f708eb95530e,master,1519675514,96,0,0,0,41,0,0,0,2,0,0,0,0,608,749,706,651,909,813,0,0,2,2,0,0,409,91,281,21,500,302,
ARMmbed/mbed-ls,2efd5a8e014ebef5d2d9b034f011f708eb95530e,f866fbe60c0ebd1a247a309be25b48c9edc1ee1f,master,1519231376,0,0,0,0,0,0,0,0,0,0,0,0,0,651,651,651,651,854,854,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,f866fbe60c0ebd1a247a309be25b48c9edc1ee1f,08f2bcb933ef17be78a3487751d06da09ee8eb45,master,1519231355,121,24,0,0,49,18,0,0,1,3,0,0,0,529,703,651,581,854,728,0,0,2,1,0,0,252,86,113,49,338,162,
ARMmbed/mbed-ls,08f2bcb933ef17be78a3487751d06da09ee8eb45,1ed1629aac709e2f0871cd568e6a96a198eeadfe,master,1519136923,0,0,0,0,0,0,0,0,0,0,0,0,0,581,581,581,581,777,777,0,0,0,0,0,0,0,0,0,0,263,629,
